HSE_Region,date,weekly_mean_rain,weekly_sum_rain,Cryptosporidiosis,Giardiasis,Salmonellosis,Shigellosis,Verotoxigenic Escherichia coli infection,rain_mean_lag1,rain_sum_lag1,rain_mean_lag2,rain_sum_lag2,rain_mean_lag3,rain_sum_lag3,rain_mean_lag4,rain_sum_lag4,sin_month,cos_month,time,temperature,soil_moisture,et0,radiation,temp_lag1,temp_lag2,temp_lag3,temp_lag4,soil_lag1,soil_lag2,soil_lag3,soil_lag4,et0_lag1,et0_lag2,et0_lag3,et0_lag4,rad_lag1,rad_lag2,rad_lag3,rad_lag4
HSE Dublin and Midlands,2021-08-09,7.603702221948668,53.22591555364068,0.0,3.0,0.0,0.0,3.0,3.247638025481628,22.7334661783714,0.6215085862005293,4.350560103403705,0.0219240475164645,0.153468332615252,3.296608604665477,23.07626023265834,-0.8660254037844385,-0.5000000000000004,2021-08-06 11:30:00,14.938690476190477,0.37360714285714286,2.2157142857142857,13.09142857142857,14.132142857142856,19.41904761904762,19.032738095238095,15.349999999999998,0.3446190476190476,0.24942261904761903,0.3203690476190476,0.35010714285714284,2.0242857142857145,4.2128571428571435,4.008571428571429,2.275714285714286,12.044285714285715,23.34,22.657142857142855,13.231428571428571
HSE Dublin and Midlands,2021-08-16,1.848921339324183,12.94244937526928,2.0,0.0,1.0,0.0,2.0,7.603702221948668,53.22591555364068,3.247638025481628,22.7334661783714,0.6215085862005293,4.350560103403705,0.0219240475164645,0.153468332615252,-0.8660254037844385,-0.5000000000000004,2021-08-13 11:30:00,14.964880952380952,0.3844047619047619,2.2885714285714287,11.758571428571429,14.938690476190477,14.132142857142856,19.41904761904762,19.032738095238095,0.37360714285714286,0.3446190476190476,0.24942261904761903,0.3203690476190476,2.2157142857142857,2.0242857142857145,4.2128571428571435,4.008571428571429,13.09142857142857,12.044285714285715,23.34,22.657142857142855
HSE Dublin and Midlands,2021-08-23,2.0414014895057546,14.289810426540283,0.0,0.0,1.0,0.0,1.0,1.848921339324183,12.94244937526928,7.603702221948668,53.22591555364068,3.247638025481628,22.7334661783714,0.6215085862005293,4.350560103403705,-0.8660254037844385,-0.5000000000000004,2021-08-20 11:30:00,15.819642857142858,0.3799404761904762,1.8657142857142854,10.332857142857142,14.964880952380952,14.938690476190477,14.132142857142856,19.41904761904762,0.3844047619047619,0.37360714285714286,0.3446190476190476,0.24942261904761903,2.2885714285714287,2.2157142857142857,2.0242857142857145,4.2128571428571435,11.758571428571429,13.09142857142857,12.044285714285715,23.34
HSE Dublin and Midlands,2021-08-30,0.0122222564165692,0.0855557949159844,3.0,1.0,1.0,0.0,2.0,2.0414014895057546,14.289810426540283,1.848921339324183,12.94244937526928,7.603702221948668,53.22591555364068,3.247638025481628,22.7334661783714,-0.8660254037844385,-0.5000000000000004,2021-08-27 11:30:00,15.451190476190476,0.34695238095238096,2.7885714285714287,17.50857142857143,15.819642857142858,14.964880952380952,14.938690476190477,14.132142857142856,0.3799404761904762,0.3844047619047619,0.37360714285714286,0.3446190476190476,1.8657142857142854,2.2885714285714287,2.2157142857142857,2.0242857142857145,10.332857142857142,11.758571428571429,13.09142857142857,12.044285714285715
HSE Dublin and Midlands,2021-09-06,0.0641749246014648,0.4492244722102542,1.0,0.0,1.0,2.0,6.0,0.0122222564165692,0.0855557949159844,2.0414014895057546,14.289810426540283,1.848921339324183,12.94244937526928,7.603702221948668,53.22591555364068,-1.0,-1.8369701987210292e-16,2021-09-03 11:30:00,15.155357142857142,0.33711904761904765,1.955714285714286,11.307142857142859,15.451190476190476,15.819642857142858,14.964880952380952,14.938690476190477,0.34695238095238096,0.3799404761904762,0.3844047619047619,0.37360714285714286,2.7885714285714287,1.8657142857142854,2.2885714285714287,2.2157142857142857,17.50857142857143,10.332857142857142,11.758571428571429,13.09142857142857
HSE Dublin and Midlands,2021-09-13,1.8492767895611493,12.944937526928047,0.0,0.0,1.0,0.0,5.0,0.0641749246014648,0.4492244722102542,0.0122222564165692,0.0855557949159844,2.0414014895057546,14.289810426540283,1.848921339324183,12.94244937526928,-1.0,-1.8369701987210292e-16,2021-09-10 11:30:00,16.170238095238094,0.3303869047619048,1.737142857142857,9.598571428571429,15.155357142857142,15.451190476190476,15.819642857142858,14.964880952380952,0.33711904761904765,0.34695238095238096,0.3799404761904762,0.3844047619047619,1.955714285714286,2.7885714285714287,1.8657142857142854,2.2885714285714287,11.307142857142859,17.50857142857143,10.332857142857142,11.758571428571429
HSE Dublin and Midlands,2021-09-20,1.473844402043454,10.316910814304178,0.0,0.0,1.0,1.0,4.0,1.8492767895611493,12.944937526928047,0.0641749246014648,0.4492244722102542,0.0122222564165692,0.0855557949159844,2.0414014895057546,14.289810426540283,-1.0,-1.8369701987210292e-16,2021-09-17 11:30:00,14.24702380952381,0.3510595238095238,1.6099999999999999,9.508571428571429,16.170238095238094,15.155357142857142,15.451190476190476,15.819642857142858,0.3303869047619048,0.33711904761904765,0.34695238095238096,0.3799404761904762,1.737142857142857,1.955714285714286,2.7885714285714287,1.8657142857142854,9.598571428571429,11.307142857142859,17.50857142857143,10.332857142857142
HSE Dublin and Midlands,2021-09-27,2.4719548224287564,17.303683757001295,1.0,1.0,1.0,0.0,6.0,1.473844402043454,10.316910814304178,1.8492767895611493,12.944937526928047,0.0641749246014648,0.4492244722102542,0.0122222564165692,0.0855557949159844,-1.0,-1.8369701987210292e-16,2021-09-24 11:30:00,15.083928571428572,0.3424166666666667,1.67,9.040000000000001,14.24702380952381,16.170238095238094,15.155357142857142,15.451190476190476,0.3510595238095238,0.3303869047619048,0.33711904761904765,0.34695238095238096,1.6099999999999999,1.737142857142857,1.955714285714286,2.7885714285714287,9.508571428571429,9.598571428571429,11.307142857142859,17.50857142857143
HSE Dublin and Midlands,2021-10-04,4.157624484520219,29.10337139164153,1.0,0.0,0.0,1.0,3.0,2.4719548224287564,17.303683757001295,1.473844402043454,10.316910814304178,1.8492767895611493,12.944937526928047,0.0641749246014648,0.4492244722102542,-0.8660254037844386,0.5000000000000001,2021-10-01 11:30:00,10.676785714285714,0.38107142857142856,1.7457142857142858,9.582857142857142,15.083928571428572,14.24702380952381,16.170238095238094,15.155357142857142,0.3424166666666667,0.3510595238095238,0.3303869047619048,0.33711904761904765,1.67,1.6099999999999999,1.737142857142857,1.955714285714286,9.040000000000001,9.508571428571429,9.598571428571429,11.307142857142859
HSE Dublin and Midlands,2021-10-11,1.7111359020126795,11.977951314088756,2.0,1.0,1.0,1.0,0.0,4.157624484520219,29.10337139164153,2.4719548224287564,17.303683757001295,1.473844402043454,10.316910814304178,1.8492767895611493,12.944937526928047,-0.8660254037844386,0.5000000000000001,2021-10-08 11:30:00,12.81607142857143,0.39023214285714286,1.1057142857142856,6.284285714285715,10.676785714285714,15.083928571428572,14.24702380952381,16.170238095238094,0.38107142857142856,0.3424166666666667,0.3510595238095238,0.3303869047619048,1.7457142857142858,1.67,1.6099999999999999,1.737142857142857,9.582857142857142,9.040000000000001,9.508571428571429,9.598571428571429
HSE Dublin and Midlands,2021-10-18,1.5268880408690837,10.688216286083584,1.0,0.0,1.0,2.0,0.0,1.7111359020126795,11.977951314088756,4.157624484520219,29.10337139164153,2.4719548224287564,17.303683757001295,1.473844402043454,10.316910814304178,-0.8660254037844386,0.5000000000000001,2021-10-15 11:30:00,12.426785714285714,0.37205357142857143,0.9742857142857143,5.58,12.81607142857143,10.676785714285714,15.083928571428572,14.24702380952381,0.39023214285714286,0.38107142857142856,0.3424166666666667,0.3510595238095238,1.1057142857142856,1.7457142857142858,1.67,1.6099999999999999,6.284285714285715,9.582857142857142,9.040000000000001,9.508571428571429
HSE Dublin and Midlands,2021-10-25,2.097867298578199,14.685071090047392,0.0,0.0,3.0,0.0,1.0,1.5268880408690837,10.688216286083584,1.7111359020126795,11.977951314088756,4.157624484520219,29.10337139164153,2.4719548224287564,17.303683757001295,-0.8660254037844386,0.5000000000000001,2021-10-22 11:30:00,10.916071428571428,0.3912261904761905,1.182857142857143,5.74,12.426785714285714,12.81607142857143,10.676785714285714,15.083928571428572,0.37205357142857143,0.39023214285714286,0.38107142857142856,0.3424166666666667,0.9742857142857143,1.1057142857142856,1.7457142857142858,1.67,5.58,6.284285714285715,9.582857142857142,9.040000000000001
HSE Dublin and Midlands,2021-11-01,7.668466486120515,53.679265402843605,0.0,0.0,0.0,0.0,4.0,2.097867298578199,14.685071090047392,1.5268880408690837,10.688216286083584,1.7111359020126795,11.977951314088756,4.157624484520219,29.10337139164153,-0.5000000000000004,0.8660254037844384,2021-10-29 11:30:00,11.016666666666666,0.4101666666666666,0.8542857142857143,4.682857142857143,10.916071428571428,12.426785714285714,12.81607142857143,10.676785714285714,0.3912261904761905,0.37205357142857143,0.39023214285714286,0.38107142857142856,1.182857142857143,0.9742857142857143,1.1057142857142856,1.7457142857142858,5.74,5.58,6.284285714285715,9.582857142857142
HSE Dublin and Midlands,2021-11-08,1.1466547670339138,8.026583369237397,1.0,1.0,1.0,0.0,1.0,7.668466486120515,53.679265402843605,2.097867298578199,14.685071090047392,1.5268880408690837,10.688216286083584,1.7111359020126795,11.977951314088756,-0.5000000000000004,0.8660254037844384,2021-11-05 11:30:00,8.154166666666667,0.38760119047619046,0.7185714285714286,3.9785714285714286,11.016666666666666,10.916071428571428,12.426785714285714,12.81607142857143,0.4101666666666666,0.3912261904761905,0.37205357142857143,0.39023214285714286,0.8542857142857143,1.182857142857143,0.9742857142857143,1.1057142857142856,4.682857142857143,5.74,5.58,6.284285714285715
HSE Dublin and Midlands,2021-11-15,1.1689973533575428,8.1829814735028,0.0,0.0,2.0,1.0,4.0,1.1466547670339138,8.026583369237397,7.668466486120515,53.679265402843605,2.097867298578199,14.685071090047392,1.5268880408690837,10.688216286083584,-0.5000000000000004,0.8660254037844384,2021-11-12 11:30:00,11.017857142857142,0.3839404761904762,0.5742857142857142,2.718571428571429,8.154166666666667,11.016666666666666,10.916071428571428,12.426785714285714,0.38760119047619046,0.4101666666666666,0.3912261904761905,0.37205357142857143,0.7185714285714286,0.8542857142857143,1.182857142857143,0.9742857142857143,3.9785714285714286,4.682857142857143,5.74,5.58
HSE Dublin and Midlands,2021-11-22,0.287813134732566,2.014691943127962,0.0,0.0,1.0,0.0,2.0,1.1689973533575428,8.1829814735028,1.1466547670339138,8.026583369237397,7.668466486120515,53.679265402843605,2.097867298578199,14.685071090047392,-0.5000000000000004,0.8660254037844384,2021-11-19 11:30:00,8.269642857142857,0.37010714285714286,0.5457142857142857,2.732857142857143,11.017857142857142,8.154166666666667,11.016666666666666,10.916071428571428,0.3839404761904762,0.38760119047619046,0.4101666666666666,0.3912261904761905,0.5742857142857142,0.7185714285714286,0.8542857142857143,1.182857142857143,2.718571428571429,3.9785714285714286,4.682857142857143,5.74
HSE Dublin and Midlands,2021-11-29,0.8555764141072199,5.989034898750539,1.0,0.0,1.0,3.0,2.0,0.287813134732566,2.014691943127962,1.1689973533575428,8.1829814735028,1.1466547670339138,8.026583369237397,7.668466486120515,53.679265402843605,-0.5000000000000004,0.8660254037844384,2021-11-26 11:30:00,3.8797619047619043,0.3604523809523809,0.5114285714285715,2.5157142857142856,8.269642857142857,11.017857142857142,8.154166666666667,11.016666666666666,0.37010714285714286,0.3839404761904762,0.38760119047619046,0.4101666666666666,0.5457142857142857,0.5742857142857142,0.7185714285714286,0.8542857142857143,2.732857142857143,2.718571428571429,3.9785714285714286,4.682857142857143
HSE Dublin and Midlands,2021-12-06,4.450492398596664,31.15344679017665,3.0,0.0,1.0,0.0,0.0,0.8555764141072199,5.989034898750539,0.287813134732566,2.014691943127962,1.1689973533575428,8.1829814735028,1.1466547670339138,8.026583369237397,-2.4492935982947064e-16,1.0,2021-12-03 11:30:00,5.571428571428571,0.3888511904761905,0.4742857142857143,2.2800000000000002,3.8797619047619043,8.269642857142857,11.017857142857142,8.154166666666667,0.3604523809523809,0.37010714285714286,0.3839404761904762,0.38760119047619046,0.5114285714285715,0.5457142857142857,0.5742857142857142,0.7185714285714286,2.5157142857142856,2.732857142857143,2.718571428571429,3.9785714285714286
HSE Dublin and Midlands,2021-12-13,3.095352988243984,21.667470917707885,0.0,0.0,0.0,1.0,3.0,4.450492398596664,31.15344679017665,0.8555764141072199,5.989034898750539,0.287813134732566,2.014691943127962,1.1689973533575428,8.1829814735028,-2.4492935982947064e-16,1.0,2021-12-10 11:30:00,6.420833333333333,0.40745238095238095,0.5871428571428571,1.5528571428571427,5.571428571428571,3.8797619047619043,8.269642857142857,11.017857142857142,0.3888511904761905,0.3604523809523809,0.37010714285714286,0.3839404761904762,0.4742857142857143,0.5114285714285715,0.5457142857142857,0.5742857142857142,2.2800000000000002,2.5157142857142856,2.732857142857143,2.718571428571429
HSE Dublin and Midlands,2021-12-20,0.0158106111897581,0.1106742783283067,0.0,0.0,1.0,1.0,0.0,3.095352988243984,21.667470917707885,4.450492398596664,31.15344679017665,0.8555764141072199,5.989034898750539,0.287813134732566,2.014691943127962,-2.4492935982947064e-16,1.0,2021-12-17 11:30:00,6.096428571428571,0.3712083333333333,0.2385714285714286,2.107142857142857,6.420833333333333,5.571428571428571,3.8797619047619043,8.269642857142857,0.40745238095238095,0.3888511904761905,0.3604523809523809,0.37010714285714286,0.5871428571428571,0.4742857142857143,0.5114285714285715,0.5457142857142857,1.5528571428571427,2.2800000000000002,2.5157142857142856,2.732857142857143
